node id|way id
347543864|31258000
347543865|31258000
347543866|31258000
347543867|31258000
347543868|31258000
347543869|31258000
347543870|31258000
347543871|31258000
347543872|31258000
347543873|31258000
347543874|31258000
347543875|31258000
347543876|31258000
347543877|31258000
347543878|31258000
347543879|31258000
347543880|31258000
347543881|31258000
347543882|31258000
347543883|31258000
347543884|31258000
347543885|31258000
347543886|31258000
347543887|31258000
347543741|31258000
347543742|31258000
347543743|31258000
347543744|31258000
347543745|31258000
347543746|31258000
347543747|31258000
347543748|31258000
347543749|31258000
347543750|31258000
347543751|31258000
347543752|31258000
347543753|31258000
347543754|31258000
347543755|31258000
347543756|31258000
347543757|31258000
347543758|31258000
347543759|31258000
347543760|31258000
347543761|31258000
347543762|31258000
347543763|31258000
347543764|31258000
347543765|31258000
347543766|31258000
347543767|31258000
347543768|31258000
347543769|31258000
347543770|31258000
347543771|31258000
347543772|31258000
347543773|31258000
347543774|31258000
347543775|31258000
347543776|31258000
347543777|31258000
347543778|31258000
347543779|31258000
347543780|31258000
347543781|31258000
347543782|31258000
347543783|31258000
347543784|31258000
347543785|31258000
347543786|31258000
347543787|31258000
347543788|31258000
347543789|31258000
347543790|31258000
347543791|31258000
347543792|31258000
347543793|31258000
347543794|31258000
347543795|31258000
347543796|31258000
347543797|31258000
347543798|31258000
347543799|31258000
347543800|31258000
347543801|31258000
347543802|31258000
347543803|31258000
347543804|31258000
347543805|31258000
347543806|31258000
347543807|31258000
347543808|31258000
347543809|31258000
347543810|31258000
347543811|31258000
347543812|31258000
347543813|31258000
347543814|31258000
347544844|31258000
347544843|31258000
347543817|31258000
347544710|31258057
347544711|31258057
347544713|31258057
347544715|31258057
347544722|31258057
347544726|31258057
347544727|31258057
347544728|31258057
347544732|31258057
347544733|31258057
347544734|31258057
347544735|31258057
2821961692|31258057
347544736|31258057
347544738|31258057
347544739|31258057
347544740|31258057
347544741|31258057
347544742|31258057
347544744|31258057
347544745|31258057
347544746|31258057
347544747|31258057
347544748|31258057
347544749|31258057
347544750|31258057
347544751|31258057
347544753|31258057
347544754|31258057
347544755|31258057
347545177|31258057
347545615|31258057
347545616|31258057
347545617|31258057
347545618|31258057
347545619|31258057
347545620|31258057
347545621|31258057
347545622|31258057
347545623|31258057
347545624|31258057
347545625|31258057
347545626|31258057
347545627|31258057
347545628|31258057
347545629|31258057
347545630|31258057
347545631|31258057
347545632|31258057
347545633|31258057
347545634|31258057
347545635|31258057
347545636|31258057
347545637|31258057
4124667024|31258057
4124667023|31258057
347545638|31258057
347545639|31258057
4124667020|31258057
347545640|31258057
347545641|31258057
347545642|31258057
347545643|31258057
347545644|31258057
347545645|31258057
347545646|31258057
347545647|31258057
347545648|31258057
347545649|31258057
347545650|31258057
347545651|31258057
347545652|31258057
347545653|31258057
347545654|31258057
347545657|31258057
347545658|31258057
347545659|31258057
347545670|31258057
347545672|31258057
347545673|31258057
347545674|31258057
347545675|31258057
347545676|31258057
347545677|31258057
347545678|31258057
347545679|31258057
347545680|31258057
347545681|31258057
347545682|31258057
347545683|31258057
347545684|31258057
347545685|31258057
347545686|31258057
347545687|31258057
347545688|31258057
347545689|31258057
347545690|31258057
347546957|31258057
347546958|31258057
347544710|31258057
347544913|31258061
347545641|31258061
347545640|31258061
4124667022|31258061
4124667021|31258061
347544916|31258061
347544917|31258061
347544918|31258061
347544919|31258061
347544920|31258061
347544921|31258061
347544922|31258061
347544923|31258061
347544924|31258061
347544925|31258061
347544926|31258061
347544927|31258061
347544928|31258061
347544929|31258061
347544930|31258061
347544931|31258061
347544932|31258061
347544933|31258061
347544934|31258061
347544935|31258061
347544936|31258061
347544937|31258061
347544938|31258061
347544939|31258061
347544940|31258061
347544941|31258061
347544942|31258061
347544943|31258061
347544944|31258061
347544945|31258061
347544946|31258061
347544947|31258061
347544948|31258061
347544949|31258061
347544950|31258061
347544951|31258061
347544952|31258061
347544953|31258061
347544954|31258061
347544955|31258061
347544956|31258061
347544957|31258061
347544958|31258061
347544959|31258061
347544960|31258061
347544961|31258061
347544962|31258061
347544963|31258061
1870254196|31258061
347544964|31258061
347544965|31258061
347544966|31258061
347544967|31258061
347544968|31258061
347544969|31258061
347544970|31258061
347544971|31258061
347544972|31258061
347544973|31258061
347544974|31258061
347544975|31258061
347544976|31258061
347544977|31258061
1873080394|31258061
347544978|31258061
347544983|31258061
347544984|31258061
347544985|31258061
347544986|31258061
347544987|31258061
347544988|31258061
347544989|31258061
347544990|31258061
347544991|31258061
347544992|31258061
347544993|31258061
347544994|31258061
347544995|31258061
347544996|31258061
347544997|31258061
347544998|31258061
347545000|31258061
347545002|31258061
347545004|31258061
347545006|31258061
347545008|31258061
347545010|31258061
347545012|31258061
347545014|31258061
347545016|31258061
347545018|31258061
347545020|31258061
347544840|31258061
347544842|31258061
347544843|31258061
347544844|31258061
347544845|31258061
347544846|31258061
347544847|31258061
347544848|31258061
347544849|31258061
347544850|31258061
347544851|31258061
347544853|31258061
347544854|31258061
347544855|31258061
347544856|31258061
347544857|31258061
347544858|31258061
347544859|31258061
347544860|31258061
347544861|31258061
347544862|31258061
347544863|31258061
347544864|31258061
347544865|31258061
347544866|31258061
347544867|31258061
347544868|31258061
347544869|31258061
347544870|31258061
347544871|31258061
347544872|31258061
347544873|31258061
347544874|31258061
347544876|31258061
347544877|31258061
347544878|31258061
347544879|31258061
347544880|31258061
347544881|31258061
347544883|31258061
347544884|31258061
347544885|31258061
347544886|31258061
347544887|31258061
347544888|31258061
347544889|31258061
347544890|31258061
347544891|31258061
347544892|31258061
347544893|31258061
347544894|31258061
347544895|31258061
347544896|31258061
347544897|31258061
347544898|31258061
347544899|31258061
347544900|31258061
347544901|31258061
347544902|31258061
347544903|31258061
347544904|31258061
347544905|31258061
347544906|31258061
347544907|31258061
347544908|31258061
347544909|31258061
347544910|31258061
4788983270|31258061
4788983269|31258061
4788983268|31258061
4788983267|31258061
347544911|31258061
4788983266|31258061
347544912|31258061
347544913|31258061
347546390|31258207
347546123|31258207
347545896|31258207
347546393|31258207
347546394|31258207
347546395|31258207
347546396|31258207
347546397|31258207
347546398|31258207
347546399|31258207
2435217746|31258207
347546400|31258207
347546401|31258207
347546402|31258207
2435217744|31258207
347546403|31258207
347546404|31258207
347546405|31258207
347546406|31258207
347546407|31258207
347546408|31258207
347546409|31258207
2435217704|31258207
347546410|31258207
347546411|31258207
347546412|31258207
2435217661|31258207
347546413|31258207
347546414|31258207
347546415|31258207
347546416|31258207
347546417|31258207
347546418|31258207
347546419|31258207
347546420|31258207
347546421|31258207
347546422|31258207
347546423|31258207
347546424|31258207
347546425|31258207
347546426|31258207
347546427|31258207
2435217603|31258207
347546428|31258207
347546429|31258207
347546430|31258207
347546431|31258207
347546435|31258207
347546436|31258207
2435217602|31258207
2435217600|31258207
2435217597|31258207
347546437|31258207
2435217594|31258207
2435217592|31258207
347546438|31258207
2435217584|31258207
347546439|31258207
2435217576|31258207
347546440|31258207
347546441|31258207
347546442|31258207
347546443|31258207
347546444|31258207
347546445|31258207
347546446|31258207
347546447|31258207
347546448|31258207
347546449|31258207
347546450|31258207
347546451|31258207
347546452|31258207
347546453|31258207
347546454|31258207
347546455|31258207
347546456|31258207
347546457|31258207
347546458|31258207
347546459|31258207
347546460|31258207
347546461|31258207
347546462|31258207
347546463|31258207
347546464|31258207
347546465|31258207
347546466|31258207
347546468|31258207
347546469|31258207
347546470|31258207
347546471|31258207
2815419619|31258207
347546472|31258207
347546473|31258207
347546474|31258207
347546475|31258207
347546476|31258207
347546477|31258207
347546478|31258207
347546479|31258207
347546480|31258207
347546481|31258207
347546482|31258207
347546483|31258207
347546484|31258207
347546485|31258207
347546486|31258207
347546487|31258207
347546488|31258207
347546489|31258207
347546490|31258207
347546491|31258207
347546492|31258207
347546493|31258207
347546494|31258207
347546495|31258207
347546496|31258207
347546497|31258207
347546498|31258207
347546499|31258207
347546500|31258207
347546501|31258207
347546502|31258207
347546503|31258207
347546504|31258207
347546505|31258207
347546506|31258207
347546507|31258207
347546508|31258207
347546509|31258207
347546510|31258207
347546511|31258207
347546512|31258207
347546513|31258207
347546514|31258207
347546515|31258207
347546516|31258207
347546517|31258207
347546518|31258207
347546519|31258207
347546520|31258207
347546521|31258207
347546522|31258207
347546523|31258207
347546524|31258207
347546525|31258207
347546526|31258207
347546527|31258207
347546528|31258207
347546529|31258207
347546530|31258207
347546531|31258207
347546532|31258207
347546533|31258207
347546534|31258207
347546535|31258207
347546536|31258207
347546537|31258207
347546538|31258207
347546539|31258207
347546540|31258207
347546541|31258207
347546542|31258207
347546543|31258207
347546544|31258207
347546545|31258207
347546546|31258207
347546547|31258207
347546548|31258207
347546549|31258207
347546388|31258207
347546389|31258207
347546390|31258207
347547700|31258319
347546478|31258319
347546477|31258319
347547703|31258319
347547704|31258319
347547466|31258319
347547467|31258319
347547468|31258319
347547469|31258319
347547470|31258319
347547471|31258319
347547472|31258319
347547473|31258319
347547474|31258319
347547475|31258319
347547476|31258319
347547477|31258319
347547478|31258319
347547479|31258319
347547480|31258319
347547481|31258319
347547482|31258319
347547483|31258319
347547484|31258319
347547485|31258319
347547486|31258319
347547487|31258319
347547488|31258319
2465506359|31258319
347547489|31258319
347547490|31258319
347547491|31258319
347547492|31258319
347547495|31258319
347547496|31258319
347547499|31258319
347547503|31258319
347547504|31258319
347547505|31258319
347547508|31258319
347547509|31258319
347547510|31258319
347547511|31258319
347547512|31258319
347547514|31258319
347547515|31258319
347547516|31258319
347547518|31258319
2824120946|31258319
347547519|31258319
347547520|31258319
347547521|31258319
347547522|31258319
347547523|31258319
347547524|31258319
347547525|31258319
347547526|31258319
347547527|31258319
347547528|31258319
347547529|31258319
347547530|31258319
347547531|31258319
347547532|31258319
347547533|31258319
347547534|31258319
347547535|31258319
347547536|31258319
347547537|31258319
347547538|31258319
347547539|31258319
347547540|31258319
347547541|31258319
347547542|31258319
347547543|31258319
347547544|31258319
1613055855|31258319
347547545|31258319
347547546|31258319
347547547|31258319
347547548|31258319
347547549|31258319
347547550|31258319
347547551|31258319
347547552|31258319
347547553|31258319
347547554|31258319
347547555|31258319
347547556|31258319
347547557|31258319
347547558|31258319
347547559|31258319
347547560|31258319
347547561|31258319
347547562|31258319
347547563|31258319
347547564|31258319
347547565|31258319
347547566|31258319
347547567|31258319
347547568|31258319
347547569|31258319
347547570|31258319
347547571|31258319
347547572|31258319
347547573|31258319
347547574|31258319
347547575|31258319
347547576|31258319
347547577|31258319
347547578|31258319
347547579|31258319
347547580|31258319
347547581|31258319
347547582|31258319
347547583|31258319
347547584|31258319
347547585|31258319
347547586|31258319
347547587|31258319
347547588|31258319
347547589|31258319
347547590|31258319
347547591|31258319
347547592|31258319
347547593|31258319
347547594|31258319
347547595|31258319
347547596|31258319
347547597|31258319
347547598|31258319
347547599|31258319
347547600|31258319
347547601|31258319
347547602|31258319
347547603|31258319
347547604|31258319
347547605|31258319
347547606|31258319
347547607|31258319
347547608|31258319
347547609|31258319
347547610|31258319
347547611|31258319
347547612|31258319
347547613|31258319
347547614|31258319
1612768144|31258319
1612768142|31258319
1612768141|31258319
1612768143|31258319
347547615|31258319
347547616|31258319
347547617|31258319
347547618|31258319
347547619|31258319
347547620|31258319
347547621|31258319
347547622|31258319
347547623|31258319
347547624|31258319
347547625|31258319
347547626|31258319
347547627|31258319
347547628|31258319
347547629|31258319
347547630|31258319
347547631|31258319
347547632|31258319
347547633|31258319
347547634|31258319
347547635|31258319
347547636|31258319
347547637|31258319
347547638|31258319
347547639|31258319
347547640|31258319
347547641|31258319
347547642|31258319
347547643|31258319
347547644|31258319
347547645|31258319
347547646|31258319
347547647|31258319
347547648|31258319
347547649|31258319
347547650|31258319
347547651|31258319
347547652|31258319
347547653|31258319
347547654|31258319
347547655|31258319
347547656|31258319
347547657|31258319
347547658|31258319
347547659|31258319
347547660|31258319
347547661|31258319
347547662|31258319
347547663|31258319
347547664|31258319
347547665|31258319
347547666|31258319
347547667|31258319
347547668|31258319
347547669|31258319
347547670|31258319
347547671|31258319
347547672|31258319
347547673|31258319
347547674|31258319
347547675|31258319
347547676|31258319
347547677|31258319
347547678|31258319
347547679|31258319
347547680|31258319
347547681|31258319
347547682|31258319
347547683|31258319
347547684|31258319
347547685|31258319
347547686|31258319
347547687|31258319
347547688|31258319
347547689|31258319
347547690|31258319
347547691|31258319
347547692|31258319
347547693|31258319
347547694|31258319
347547695|31258319
347547696|31258319
347547697|31258319
347547698|31258319
347547699|31258319
347547700|31258319
347549580|31258363
347549202|31258363
347549213|31258363
347549227|31258363
347549238|31258363
347549248|31258363
347549249|31258363
347549252|31258363
347549253|31258363
347549256|31258363
347549258|31258363
347549260|31258363
347549262|31258363
347549265|31258363
347549267|31258363
347549270|31258363
347549273|31258363
347549275|31258363
347549277|31258363
347549280|31258363
347549281|31258363
347549299|31258363
347549319|31258363
347549322|31258363
347549334|31258363
347549370|31258363
347549373|31258363
347549376|31258363
347549379|31258363
347549380|31258363
347549384|31258363
347549386|31258363
347549388|31258363
347549390|31258363
347549392|31258363
347549393|31258363
347549395|31258363
347549396|31258363
347549397|31258363
347549398|31258363
347549401|31258363
347549402|31258363
347549405|31258363
347549406|31258363
347549409|31258363
347549410|31258363
347549411|31258363
347549414|31258363
347549415|31258363
347549429|31258363
347549430|31258363
347549433|31258363
347549434|31258363
347549437|31258363
347549439|31258363
347549441|31258363
347549442|31258363
347549444|31258363
347549445|31258363
347549448|31258363
347549450|31258363
347549452|31258363
347549453|31258363
347549454|31258363
347549457|31258363
347549459|31258363
347549461|31258363
347549462|31258363
347549464|31258363
347549466|31258363
347549467|31258363
347549470|31258363
347549471|31258363
347549472|31258363
347549474|31258363
347549476|31258363
347549477|31258363
347549479|31258363
347549480|31258363
347549482|31258363
347549484|31258363
347549486|31258363
347549488|31258363
347549489|31258363
347549492|31258363
347549493|31258363
347549498|31258363
347549499|31258363
347549500|31258363
347549512|31258363
347549515|31258363
347549522|31258363
347549527|31258363
347549530|31258363
347549531|31258363
347549532|31258363
347549533|31258363
347549534|31258363
347549535|31258363
347549536|31258363
347549538|31258363
347549540|31258363
347549541|31258363
347549542|31258363
347549543|31258363
347549544|31258363
1611601739|31258363
347549545|31258363
347549546|31258363
347549547|31258363
347549548|31258363
347549549|31258363
347549550|31258363
347549551|31258363
347549552|31258363
347549554|31258363
347549560|31258363
347549561|31258363
347549563|31258363
347549564|31258363
347549565|31258363
347549566|31258363
347549567|31258363
347549568|31258363
347549569|31258363
347549571|31258363
347549574|31258363
347547595|31258363
347547594|31258363
347549580|31258363
347550333|31258394
347550336|31258394
347550339|31258394
347550341|31258394
347550343|31258394
347550345|31258394
347550346|31258394
347550349|31258394
347550351|31258394
347550352|31258394
347550354|31258394
347550355|31258394
347550357|31258394
347550359|31258394
347550360|31258394
347550362|31258394
347550365|31258394
347550366|31258394
347550369|31258394
347550372|31258394
347550373|31258394
347550375|31258394
347550377|31258394
347550379|31258394
347550380|31258394
347550382|31258394
347550384|31258394
347550385|31258394
347550387|31258394
347550390|31258394
347550391|31258394
347550393|31258394
347550395|31258394
347550397|31258394
347550400|31258394
347550401|31258394
347550403|31258394
347550404|31258394
347550405|31258394
347550408|31258394
347550409|31258394
347550410|31258394
347550411|31258394
347550412|31258394
347550415|31258394
347550417|31258394
347550419|31258394
347550421|31258394
347550425|31258394
347550426|31258394
347550427|31258394
347550428|31258394
347550430|31258394
347550432|31258394
347550433|31258394
347550435|31258394
347550333|31258394
347558506|31258988
347558507|31258988
347558509|31258988
347558510|31258988
347558511|31258988
347558512|31258988
347558513|31258988
347558514|31258988
347558516|31258988
347558517|31258988
347558519|31258988
347559183|31258988
347559184|31258988
347559185|31258988
347559186|31258988
1611606744|31258988
347558562|31258990
347558563|31258990
347558506|31258990
347559131|31258997
347559132|31258997
347559133|31258997
347562030|31258997
347562032|31258997
347562033|31258997
347562034|31258997
347562035|31258997
347562036|31258997
347562037|31258997
347562039|31258997
347562040|31258997
3500267613|31258997
347559160|31258998
347559131|31258998
347563794|31259089
3504260146|31259089
347563795|31259089
347563796|31259089
347563796|31259091
347563797|31259091
347563799|31259091
347564242|31259095
347564243|31259095
347564268|31259097
347564242|31259097
347564243|31259137
347564464|31259137
347564464|31259142
347564465|31259142
347564466|31259142
347566419|31259142
530782828|31259142
347566421|31259142
347566422|31259142
347566423|31259142
347569962|31260014
347569964|31260014
347569965|31260014
347569966|31260014
347569967|31260014
347569968|31260014
347569970|31260014
347569971|31260014
347569972|31260014
347569973|31260014
347569974|31260014
1534368834|31260014
1534368836|31260014
1534368842|31260014
347569988|31260014
347569989|31260014
347569990|31260014
347569991|31260014
347569992|31260014
347569993|31260014
347569995|31260014
347569996|31260014
347569997|31260014
347569998|31260014
347569999|31260014
347570001|31260014
347570002|31260014
347570003|31260014
347570004|31260014
347570005|31260014
347570007|31260014
347570008|31260014
347570009|31260014
347570011|31260014
347570012|31260014
347570013|31260014
347570014|31260014
347570016|31260014
347570017|31260014
347570018|31260014
347570019|31260014
347570021|31260014
347570022|31260014
347570023|31260014
347570024|31260014
347570025|31260014
347570027|31260014
347570028|31260014
347570029|31260014
347570031|31260014
347570032|31260014
347570033|31260014
347570034|31260014
347570036|31260014
347570037|31260014
347570038|31260014
347570039|31260014
347570040|31260014
347570042|31260014
347570043|31260014
347570044|31260014
347570045|31260014
347570047|31260014
347570048|31260014
347570049|31260014
347570050|31260014
347570052|31260014
347570053|31260014
347570054|31260014
347570055|31260014
347570056|31260014
347570058|31260014
347570059|31260014
347570060|31260014
347570061|31260014
347570063|31260014
347570064|31260014
347570066|31260014
347570067|31260014
347570068|31260014
347570069|31260014
347570070|31260014
347570072|31260014
347570073|31260014
347570074|31260014
347570075|31260014
347570076|31260014
347570077|31260014
347570079|31260014
347570080|31260014
347570081|31260014
347570082|31260014
347570083|31260014
347570085|31260014
347570086|31260014
347570087|31260014
347570088|31260014
347570324|31260014
347570651|31260167
347570652|31260167
347570653|31260167
347570654|31260167
347570655|31260167
